Hello, collisional simulations!
Event: 5347 7649 0.3758160288125224
Event: 3569 4330 0.3758160288125224
Event: 166 6073 0.3758160288125224
Event: 1418 8740 0.3758160288125224
Event: 807 3543 0.3758160288125224
Event: 2781 9947 0.3758160288125224
Event: 1488 2716 0.3758160288125224
Event: 887 9570 0.3758160288125224
Event: 5838 8538 0.3758160288125224
Event: 6243 7270 0.3758160288125224
Event: 1949 7017 0.3758160288125224
Event: 6656 9528 0.3758160288125224
Event: 3559 3835 0.3758160288125224
Event: 3487 9900 0.3758160288125224
Event: 1448 3404 0.3758160288125224
Event: 4434 6982 0.3758160288125224
Event: 9107 9285 0.3758160288125224
Event: 3301 9705 0.3758160288125224
Event: 99 6057 0.3758160288125224
Event: 4570 6690 0.3758160288125224
Event: 41 9332 0.3758160288125224
Event: 3068 9851 0.3758160288125224
Event: 2557 5439 0.3758160288125224
Event: 876 1943 0.3758160288125224
Event: 166 9636 0.3758160288125224
Event: 4231 4263 0.3758160288125224
Event: 4044 9288 0.3758160288125224
Event: 3455 5196 0.3758160288125224
Event: 5041 6646 0.3758160288125224
Event: 4027 9542 0.3758160288125224
Event: 5308 7592 0.3758160288125224
Event: 2264 8744 0.3758160288125224
Event: 1509 1981 0.3758160288125224
Event: 6112 6917 0.3758160288125224
Event: 338 5141 0.3758160288125224
Event: 7600 9234 0.3758160288125224
Event: 210 8781 0.3758160288125224
Event: 4462 9277 0.3758160288125224
Event: 1028 6671 0.3758160288125224
Event: 1772 4156 0.3758160288125224
Event: 2366 5464 0.3758160288125224
Event: 451 3017 0.3758160288125224
Event: 4152 8183 0.3758160288125224
Event: 2470 9995 0.3758160288125224
Event: 1682 8833 0.3758160288125224
Event: 5772 9940 0.3758190839161205
Event: 7785 7996 0.3758199941233507
Event: 7820 7859 0.375823881864253
Event: 2082 2564 0.37582472687048524
Event: 1716 8072 0.3758398850552169
Event: 2561 3971 0.3758472866782178
Event: 4908 7510 0.3758646356106594
Event: 914 3833 0.3758966043097552
Event: 1582 8260 0.3759090490504315
Event: 2689 6627 0.3759186054947694
Event: 820 7301 0.37593798993349153
Event: 5060 6404 0.37594237275956954
Event: 1193 5810 0.3759436680300652
Event: 3367 7253 0.37594772108104446
Event: 92 5440 0.37597603471699703
Event: 3882 5424 0.37598046903355975
Event: 671 3026 0.3760476066706919
Event: 7786 8735 0.37608416873831263
Event: 2257 5614 0.3760876749417141
Event: 1311 1925 0.37612480163536455
Event: 3690 7917 0.37612602013480834
Event: 3811 9766 0.3761549198775433
Event: 3273 7129 0.376158953554743
Event: 7131 9359 0.376168289978349
Event: 3965 5907 0.3761785779977047
Event: 1421 8902 0.3761984700329346
Event: 5685 9219 0.37620415035853455
Event: 7497 9849 0.3762184030750023
Event: 3132 5885 0.37622107069329297
Event: 4927 7890 0.37624443407393193
Event: 2526 9100 0.37625355820705497
Event: 2364 6514 0.3762578004881441
Event: 4740 8092 0.3762654803981953
Event: 1822 2271 0.37626756423277957
Event: 1460 5649 0.37627732638436245
Event: 1387 6539 0.3763280595483133
Event: 1024 4726 0.3763396175157795
Event: 1683 9466 0.37635185080195227
Event: 3697 6316 0.3763548798977876
Event: 4686 8715 0.37636479895686237
Event: 589 1982 0.3763815226890562
Event: 1994 2361 0.3763970915755952
Event: 5184 8637 0.37640895207594643
Event: 3611 5918 0.3764114161987494
Event: 6128 7320 0.37641498279642616
Event: 3687 5697 0.37642951596100493
Event: 2470 9995 0.37645454077363827
Event: 338 5141 0.37645454077363827
Event: 166 6073 0.37645454077363827
Event: 807 3543 0.37645454077363827
Event: 3569 4330 0.37645454077363827
Event: 1418 8740 0.37645454077363827
Event: 4945 8109 0.37645454077363827
Event: 5347 7649 0.37645454077363827
Event: 887 9570 0.37645454077363827
Event: 6112 6917 0.37645454077363827
Event: 3455 5196 0.37645454077363827
Event: 1772 4156 0.37645454077363827
Event: 4462 9277 0.37645454077363827
Event: 2781 9947 0.37645454077363827
Event: 1488 2716 0.37645454077363827
Event: 6243 7270 0.37645454077363827
Event: 9107 9285 0.37645454077363827
Event: 3301 9705 0.37645454077363827
Event: 5838 8538 0.37645454077363827
Event: 6656 9528 0.37645454077363827
Event: 4434 6982 0.37645454077363827
Event: 4044 9288 0.37645454077363827
Event: 1949 7017 0.37645454077363827
Event: 3559 3835 0.37645454077363827
Event: 1448 3404 0.37645454077363827
Event: 3487 9900 0.37645454077363827
Event: 876 1943 0.37645454077363827
Event: 451 3017 0.37645454077363827
Event: 2557 5439 0.37645454077363827
Event: 1682 8833 0.37645454077363827
Event: 99 6057 0.37645454077363827
Event: 4570 6690 0.37645454077363827
Event: 3068 9851 0.37645454077363827
Event: 41 9332 0.37645454077363827
Event: 2485 3913 0.37645454077363827
Event: 4027 9542 0.37645454077363827
Event: 2366 5464 0.37645454077363827
Event: 166 9636 0.37645454077363827
Event: 4231 4263 0.37645454077363827
Event: 2264 8744 0.37645454077363827
Event: 1509 1981 0.37645454077363827
Event: 1028 6671 0.37645454077363827
Event: 210 8781 0.37645454077363827
Event: 5308 7592 0.37645454077363827
Event: 4152 8183 0.37645454077363827
Event: 7600 9234 0.37645454077363827
Event: 3392 6776 0.3764578725207495
Event: 5041 6646 0.37646222556729136
Event: 4174 5751 0.3764697657367861
Event: 3950 6283 0.3764982834542698
Event: 3593 5759 0.376528387921898
Event: 8103 9409 0.3765311050040254
Event: 2912 3268 0.3765400440787053
Event: 2028 6072 0.37655945118599615
Event: 1520 6404 0.37657331503556674
Event: 820 7301 0.3765765018946074
Event: 200 1280 0.3765996718602171
Event: 2054 8381 0.37660013591418345
Event: 949 4260 0.37661465256779
Event: 4407 8327 0.3766273664055751
Event: 369 4258 0.37664647616417646
Event: 2534 6789 0.3766523402144693
Event: 5108 7141 0.37666375784957923
Event: 2082 2564 0.37666477251094976
Event: 5527 8348 0.37668043827433545
Event: 2497 6075 0.3766807648602953
Event: 1637 9814 0.37668817782315595
Event: 594 7846 0.3766898985393581
Event: 7470 8785 0.37670787075895296
Event: 198 5305 0.3767143695985073
Event: 7427 9391 0.376720451412892
Event: 127 2446 0.3767327544736506
Event: 5145 8257 0.37675912028612396
Event: 93 2892 0.37676428976518755
Event: 1617 5771 0.3767652982965737
Event: 2561 3971 0.37677654331727745
Event: 3400 5334 0.3767792075231578
Event: 4908 7510 0.3767890802617696
Event: 4376 7316 0.37679664641483246
Event: 4880 8675 0.3768001221571263
Event: 2689 6627 0.3768047245696921
Event: 7169 7980 0.37680878942237933
Event: 291 2013 0.3768229622678715
Event: 7519 7879 0.37682520305006706
Event: 469 2603 0.3768317232554006
Event: 2472 3159 0.37683276794727427
Event: 1191 5518 0.37683832476245777
Event: 4557 4658 0.37683901524088576
Event: 6093 9555 0.37685017467608184
Event: 469 3305 0.3768682724713855
Event: 3811 9766 0.37687904849862935
Event: 1940 6250 0.37690456059187083
Event: 1421 1820 0.37691331993305005
Event: 825 1841 0.3769205623658058
Event: 5772 9940 0.37692225701142273
Event: 3182 5844 0.3769391780005024
Event: 3141 9476 0.3769516806022948
Event: 5641 5752 0.3769520855939182
Event: 3577 8059 0.3769682172908779
Event: 1320 4186 0.37697178015389887
Event: 4793 6349 0.37698023017426024
Event: 41 9332 0.3776224507783959
Event: 166 9636 0.3776224507783959
Event: 1418 8740 0.3776224507783959
Event: 1448 3404 0.3776224507783959
Event: 3455 5196 0.3776224507783959
Event: 3487 9900 0.3776224507783959
Event: 3559 3835 0.3776224507783959
Event: 3301 9705 0.3776224507783959
Event: 2557 5439 0.3776224507783959
Event: 2781 9947 0.3776224507783959
Event: 3068 9851 0.3776224507783959
Event: 9107 9285 0.3776224507783959
Event: 7600 9234 0.3776224507783959
Event: 99 6057 0.3776224507783959
Event: 210 8781 0.3776224507783959
Event: 1028 6671 0.3776224507783959
Event: 2470 9995 0.3776224507783959
Event: 2485 3913 0.3776224507783959
Event: 6656 9528 0.3776224507783959
Event: 6243 7270 0.3776224507783959
Event: 6112 6917 0.3776224507783959
Event: 2264 8744 0.3776224507783959
Event: 2366 5464 0.3776224507783959
Event: 5838 8538 0.3776224507783959
Event: 451 3017 0.3776224507783959
Event: 5308 7592 0.3776224507783959
Event: 5347 7649 0.3776224507783959
Event: 1949 7017 0.3776224507783959
Event: 4945 8109 0.3776224507783959
Event: 166 6073 0.3776224507783959
Event: 876 1943 0.3776224507783959
Event: 887 9570 0.3776224507783959
Event: 1772 4156 0.3776224507783959
Event: 4462 9277 0.3776224507783959
Event: 1682 8833 0.3776224507783959
Event: 4231 4263 0.3776224507783959
Event: 4434 6982 0.3776224507783959
Event: 4044 9288 0.3776224507783959
Event: 4152 8183 0.3776224507783959
Event: 338 5141 0.3776224507783959
Event: 820 7301 0.3776224507783959
Event: 4027 9542 0.3776224507783959
Event: 807 3543 0.3776224507783959
Event: 1509 1981 0.3776224507783959
Event: 1488 2716 0.3776224507783959
Event: 3569 4330 0.3776224507783959
Event: 5041 6646 0.37764724601999344
Event: 4570 6690 0.3776485175249427
Event: 3811 9766 0.3777184853921131
Event: 2082 2564 0.37774982195082407
Event: 1311 1925 0.3778131959080719
Event: 4740 8092 0.377832757280387
Event: 5184 8637 0.3778352325749851
Event: 2689 6627 0.37787326901171314
Event: 7131 9359 0.377876589945232
Event: 1637 9814 0.37790267265194843
Event: 3965 5907 0.37792673735653054
Event: 4908 7510 0.3779286705358691
Event: 2561 3971 0.377936672364435
Event: 594 7846 0.3779644222555125
Event: 589 1982 0.3779875266260272
Event: 5772 9940 0.37801650956155386
Event: 4686 8715 0.3780279438989503
Event: 6093 9555 0.3780351550212136
Event: 7427 9391 0.37807105236352184
Event: 5145 8257 0.3780776046337968
Event: 2054 8381 0.378085553333443
Event: 2526 9100 0.3781017239381741
Event: 3392 6776 0.3782293949531695
Event: 4174 5751 0.3782307482809546
Event: 166 9636 0.3782537831260167
Event: 1418 8740 0.3782537831260167
Event: 1448 3404 0.3782537831260167
Event: 3455 5196 0.3782537831260167
Event: 3487 9900 0.3782537831260167
Event: 41 9332 0.3782537831260167
Event: 3559 3835 0.3782537831260167
Event: 3301 9705 0.3782537831260167
Event: 2781 9947 0.3782537831260167
Event: 2557 5439 0.3782537831260167
Event: 3068 9851 0.3782537831260167
Event: 9107 9285 0.3782537831260167
Event: 99 6057 0.3782537831260167
Event: 7600 9234 0.3782537831260167
Event: 1028 6671 0.3782537831260167
Event: 2470 9995 0.3782537831260167
Event: 6656 9528 0.3782537831260167
Event: 6243 7270 0.3782537831260167
Event: 2485 3913 0.3782537831260167
Event: 6112 6917 0.3782537831260167
Event: 2264 8744 0.3782537831260167
Event: 5308 7592 0.3782537831260167
Event: 1509 1981 0.3782537831260167
Event: 2366 5464 0.3782537831260167
Event: 5838 8538 0.3782537831260167
Event: 451 3017 0.3782537831260167
Event: 5347 7649 0.3782537831260167
Event: 1682 8833 0.3782537831260167
Event: 807 3543 0.3782537831260167
Event: 1949 7017 0.3782537831260167
Event: 4945 8109 0.3782537831260167
Event: 166 6073 0.3782537831260167
Event: 4462 9277 0.3782537831260167
Event: 876 1943 0.3782537831260167
Event: 887 9570 0.3782537831260167
Event: 1772 4156 0.3782537831260167
Event: 3569 4330 0.3782537831260167
Event: 4231 4263 0.3782537831260167
Event: 4027 9542 0.3782537831260167
Event: 1488 2716 0.3782537831260167
Event: 4434 6982 0.3782537831260167
Event: 4044 9288 0.3782537831260167
Event: 820 7301 0.3782537831260167
Event: 4152 8183 0.3782537831260167
Event: 338 5141 0.3782537831260167
Event: 4557 4658 0.37825794338470115
Event: 3141 9476 0.37825817691748087
Event: 210 8781 0.37826747956522455
Event: 10 820 0.3782898599935332
Event: 5041 6646 0.37831294478691296
Event: 5060 6404 0.37832233744544935
Event: 4570 6690 0.3783249769225499
Event: 1320 4186 0.37837541023813703
Event: 234 2639 0.3783839441671335
Event: 1193 5810 0.3783847886808635
Event: 671 3026 0.3783898754193522
Event: 5108 7141 0.3784234837742725
Event: 5423 5601 0.3784277339966766
Event: 3811 9766 0.37845558046248867
Event: 2082 2564 0.37846176678725474
Event: 3690 7917 0.37846358072139574
Event: 3950 6283 0.3784880498657285
Event: 7169 7980 0.3785234886440062
Event: 3182 5844 0.3785307376068718
Event: 3593 5759 0.37854597354992575
Event: 2497 6075 0.3785683923602124
Event: 1520 6404 0.37857361441517146
Event: 1311 1925 0.3785836033849552
Event: 4880 8675 0.37858443042320555
Event: 4740 8092 0.37865833655158904
Event: 5184 8637 0.378687646442962
Event: 3611 5918 0.37869779058707
Event: 3687 5697 0.37870542876885027
Event: 92 5440 0.37873629906605755
Event: 3882 5424 0.3787401506556133
Event: 7131 9359 0.3787585552735726
Event: 2689 6627 0.3787600634826173
Event: 6128 7320 0.37878196588787266
Event: 7820 7859 0.3787899183607386
Event: 1637 9814 0.37883093014262986
Event: 4376 7316 0.37885600994939983
Event: 3965 5907 0.3788700447732164
Event: 2781 9947 0.3788851154736375
Event: 3455 5196 0.3788851154736375
Event: 338 5141 0.3788851154736375
Event: 1448 3404 0.3788851154736375
Event: 3301 9705 0.3788851154736375
Event: 166 9636 0.3788851154736375
Event: 1418 8740 0.3788851154736375
Event: 3487 9900 0.3788851154736375
Event: 3559 3835 0.3788851154736375
Event: 41 9332 0.3788851154736375
Event: 1509 1981 0.3788851154736375
Event: 1028 6671 0.3788851154736375
Event: 2557 5439 0.3788851154736375
Event: 3068 9851 0.3788851154736375
Event: 99 6057 0.3788851154736375
Event: 4152 8183 0.3788851154736375
Event: 9107 9285 0.3788851154736375
Event: 7600 9234 0.3788851154736375
Event: 2470 9995 0.3788851154736375
Event: 6656 9528 0.3788851154736375
Event: 6243 7270 0.3788851154736375
Event: 2485 3913 0.3788851154736375
Event: 2264 8744 0.3788851154736375
Event: 5308 7592 0.3788851154736375
Event: 6112 6917 0.3788851154736375
Event: 4462 9277 0.3788851154736375
Event: 4044 9288 0.3788851154736375
Event: 2366 5464 0.3788851154736375
Event: 451 3017 0.3788851154736375
Event: 5838 8538 0.3788851154736375
Event: 1682 8833 0.3788851154736375
Event: 820 7301 0.3788851154736375
Event: 5347 7649 0.3788851154736375
Event: 166 6073 0.3788851154736375
Event: 807 3543 0.3788851154736375
Event: 1949 7017 0.3788851154736375
Event: 4945 8109 0.3788851154736375
Event: 876 1943 0.3788851154736375
Event: 1772 4156 0.3788851154736375
Event: 887 9570 0.3788851154736375
Event: 3569 4330 0.3788851154736375
Event: 1488 2716 0.3788851154736375
Event: 4027 9542 0.3788851154736375
Event: 4434 6982 0.3788851154736375
Event: 4231 4263 0.3788851154736375
Event: 4908 7510 0.3788856610007106
Event: 1387 6539 0.3788965359503208
Event: 2561 3971 0.3789043192707638
Event: 210 8781 0.37892662330094157
Event: 594 7846 0.3789342419554963
Event: 1683 9466 0.3789720583169307
Event: 5772 9940 0.37898464170278057
Event: 5041 6646 0.378988329382617
Event: 589 1982 0.3789999834530459
Event: 4570 6690 0.37902102419062755
Event: 7519 7879 0.37902675959738463
Event: 6093 9555 0.3790310527405917
Event: 4686 8715 0.37904355438692794
Event: 2534 6789 0.37906319749474965
Event: 1191 5518 0.3790750550152866
Event: 1617 5771 0.3790755326482723
Event: 3400 5334 0.3791096074534798
Event: 2627 9338 0.3791240805449436
Event: 2082 2564 0.37912984299142066
Event: 2526 9100 0.3791415806249778
Event: 3589 8215 0.379154769357336
Event: 7427 9391 0.37917674967228704
Event: 5145 8257 0.37918933684775524
Event: 3811 9766 0.37920250437129
Event: 3172 4263 0.37921148926692194
Event: 2054 8381 0.37921488963404315
Event: 1321 2398 0.37922420686148905
Event: 1534 8238 0.37922684764849757
Event: 1315 8255 0.3792286219002503
Event: 2572 7082 0.37925519176417494
Event: 6374 7557 0.3792611221106805
Event: 1716 8072 0.37927560115619435
Event: 6189 8838 0.37927568369216225
Event: 4620 6384 0.37927952845784024
Event: 1311 1925 0.37930556620797246
Event: 4174 5751 0.3794139059613938
Event: 4557 4658 0.3794429706697701
Event: 4740 8092 0.37946812636830923
Event: 4839 5067 0.3794730146597179
Event: 6875 8755 0.37948908058576164
Event: 3392 6776 0.37949918724902837
Event: 276 7840 0.3795008258968214
Event: 4434 6982 0.3795164478212583
Event: 338 5141 0.3795164478212583
Event: 2781 9947 0.3795164478212583
Event: 3455 5196 0.3795164478212583
Event: 4231 4263 0.3795164478212583
Event: 1418 8740 0.3795164478212583
Event: 3301 9705 0.3795164478212583
Event: 3487 9900 0.3795164478212583
Event: 1448 3404 0.3795164478212583
Event: 166 9636 0.3795164478212583
Event: 3068 9851 0.3795164478212583
Event: 3559 3835 0.3795164478212583
Event: 1509 1981 0.3795164478212583
Event: 2557 5439 0.3795164478212583
Event: 41 9332 0.3795164478212583
Event: 1028 6671 0.3795164478212583
Event: 4152 8183 0.3795164478212583
Event: 6243 7270 0.3795164478212583
Event: 2485 3913 0.3795164478212583
Event: 4027 9542 0.3795164478212583
Event: 99 6057 0.3795164478212583
Event: 9107 9285 0.3795164478212583
Event: 7600 9234 0.3795164478212583
Event: 2470 9995 0.3795164478212583
Event: 6656 9528 0.3795164478212583
Event: 6112 6917 0.3795164478212583
Event: 5347 7649 0.3795164478212583
Event: 2264 8744 0.3795164478212583
Event: 5308 7592 0.3795164478212583
Event: 2366 5464 0.3795164478212583
Event: 820 7301 0.3795164478212583
Event: 1488 2716 0.3795164478212583
Event: 4462 9277 0.3795164478212583
Event: 4044 9288 0.3795164478212583
Event: 451 3017 0.3795164478212583
Event: 5838 8538 0.3795164478212583
Event: 1682 8833 0.3795164478212583
Event: 807 3543 0.3795164478212583
Event: 3569 4330 0.3795164478212583
Event: 166 6073 0.3795164478212583
Event: 1949 7017 0.3795164478212583
Event: 4945 8109 0.3795164478212583
Event: 1772 4156 0.3795164478212583
Event: 887 9570 0.3795164478212583
Event: 876 1943 0.3795164478212583
Event: 3141 9476 0.37953572699524735
Event: 5184 8637 0.3795484010570197
Event: 6739 7956 0.3795946086723148
Event: 210 8781 0.3796001665608975
Event: 10 820 0.37960553960521737
Event: 949 4260 0.37962296951509933
Event: 1582 8260 0.37962533673869225
Event: 7131 9359 0.3796369912630959
Event: 2689 6627 0.3796514827128924
Event: 7785 7996 0.37966207971974525
Event: 5060 6404 0.37966514425314013
Event: 5041 6646 0.37967351504331354
Event: 1994 2361 0.37969578391153896
Event: 1320 4186 0.3797005564373322
Event: 200 1280 0.3797224694622776
Event: 3132 5885 0.3797366830017091
Event: 4570 6690 0.379737200010417
Event: 2082 2564 0.37976117533904147
Event: 1637 9814 0.37977616267686976
Event: 5423 5601 0.37980190584104845
Event: 5685 9219 0.3798078670407538
Event: 1193 5810 0.37981015922548717
Event: 671 3026 0.3798138654906953
Event: 234 2639 0.37981810906435276
Event: 3965 5907 0.3798210546809483
Event: 5108 7141 0.37984130519725706
Event: 4908 7510 0.3798624428231798
Event: 2561 3971 0.3798945242740678
Event: 5772 9940 0.3798986624788639
Event: 594 7846 0.3799005488842344
Event: 5416 5679 0.37992883262989857
Event: 369 4258 0.37994827065778874
Event: 3811 9766 0.3799593580237099
Event: 2028 6072 0.3799759803418144
Event: 6093 9555 0.37998097547726495
Event: 1311 1925 0.3799821110915441
Event: 3690 7917 0.379982166526151
Event: 3390 8693 0.3800080764627502
Event: 3950 6283 0.380008201247872
Event: 589 1982 0.380028715931583
Event: 4686 8715 0.3800384693135583
Event: 7169 7980 0.3800648425800841
Event: 3859 4804 0.38006556728207175
Event: 3182 5844 0.38006975364702855
Event: 1940 6250 0.3801041427923591
Event: 2526 9100 0.38011515652410793
Event: 3593 5759 0.3801452312429095
Event: 788 9755 0.3801457177576179
Event: 4434 6982 0.3801477801688791
Event: 3487 9900 0.3801477801688791
Event: 3301 9705 0.3801477801688791
Event: 2781 9947 0.3801477801688791
Event: 338 5141 0.3801477801688791
Event: 1418 8740 0.3801477801688791
Event: 3455 5196 0.3801477801688791
Event: 4231 4263 0.3801477801688791
Event: 3559 3835 0.3801477801688791
Event: 1772 4156 0.3801477801688791
Event: 1448 3404 0.3801477801688791
Event: 3068 9851 0.3801477801688791
Event: 166 9636 0.3801477801688791
Event: 2557 5439 0.3801477801688791
Event: 1028 6671 0.3801477801688791
Event: 1509 1981 0.3801477801688791
Event: 99 6057 0.3801477801688791
Event: 9107 9285 0.3801477801688791
Event: 41 9332 0.3801477801688791
Event: 4027 9542 0.3801477801688791
Event: 876 1943 0.3801477801688791
Event: 4152 8183 0.3801477801688791
Event: 2485 3913 0.3801477801688791
Event: 6243 7270 0.3801477801688791
Event: 2470 9995 0.3801477801688791
Event: 4945 8109 0.3801477801688791
Event: 7600 9234 0.3801477801688791
Event: 6656 9528 0.3801477801688791
Event: 2264 8744 0.3801477801688791
Event: 1488 2716 0.3801477801688791
Event: 4462 9277 0.3801477801688791
Event: 6112 6917 0.3801477801688791
Event: 5347 7649 0.3801477801688791
Event: 5308 7592 0.3801477801688791
Event: 2366 5464 0.3801477801688791
Event: 820 7301 0.3801477801688791
Event: 1949 7017 0.3801477801688791
Event: 887 9570 0.3801477801688791
Event: 451 3017 0.3801477801688791
Event: 4044 9288 0.3801477801688791
Event: 166 6073 0.3801477801688791
Event: 5838 8538 0.3801477801688791
Event: 1682 8833 0.3801477801688791
Event: 3569 4330 0.3801477801688791
Event: 807 3543 0.3801477801688791
Event: 2497 6075 0.3801851216223293
Event: 1520 6404 0.38020644976138634
Event: 4880 8675 0.3802119593262774
Event: 4740 8092 0.38026239375376736
Event: 210 8781 0.38028839855507934
Event: 7427 9391 0.38030877406343394
Event: 5145 8257 0.3803268347569986
Event: 3611 5918 0.3803355730859458
Event: 3687 5697 0.3803511807382297
Event: 5041 6646 0.38036861756606977
Event: 1631 8786 0.3803725463099595
Event: 2054 8381 0.380380179658645
Event: 2082 2564 0.3803925076866623
Event: 860 9810 0.38040507937740786
Event: 6025 7352 0.3804171737741938
Event: 5184 8637 0.38041753665832345
Event: 7040 8663 0.3804280037249068
Event: 4570 6690 0.380474058414323
Event: 944 9016 0.3804826574554478
Event: 92 5440 0.38048442107956226
Event: 3882 5424 0.3804929878772906
Event: 6466 9119 0.38049757942165924
Event: 7131 9359 0.380511875293281
Event: 6128 7320 0.3805362233462604
Event: 4174 5751 0.3805432612406577
Event: 2689 6627 0.3805475067945798
Event: 4557 4658 0.3805514495114437
Event: 1514 3286 0.38059770097515655
Event: 1311 1925 0.3806160780235848
Event: 7820 7859 0.380633839725543
Event: 4376 7316 0.3806583388367373
Event: 1498 5003 0.3806767393839139
Event: 450 4607 0.3806815031157913
Event: 309 8116 0.38068924385768715
Event: 3811 9766 0.38072624247176684
Event: 5565 5588 0.38072889447422226
Event: 1637 9814 0.38073864513087374
Event: 746 1938 0.38074111115282444
Event: 5772 9940 0.38076155186652827
Event: 1007 4698 0.38077287977026836
Event: 2892 8403 0.3807786199275973
Event: 1418 8740 0.38077911251649993
Event: 338 5141 0.38077911251649993
Event: 4434 6982 0.38077911251649993
Event: 3301 9705 0.38077911251649993
Event: 3487 9900 0.38077911251649993
Event: 2781 9947 0.38077911251649993
Event: 3559 3835 0.38077911251649993
Event: 876 1943 0.38077911251649993
Event: 1682 8833 0.38077911251649993
Event: 4231 4263 0.38077911251649993
Event: 3455 5196 0.38077911251649993
Event: 1772 4156 0.38077911251649993
Event: 2557 5439 0.38077911251649993
Event: 4027 9542 0.38077911251649993
Event: 1448 3404 0.38077911251649993
Event: 166 9636 0.38077911251649993
Event: 3068 9851 0.38077911251649993
Event: 1028 6671 0.38077911251649993
Event: 1509 1981 0.38077911251649993
Event: 99 6057 0.38077911251649993
Event: 9107 9285 0.38077911251649993
Event: 41 9332 0.38077911251649993
Event: 4152 8183 0.38077911251649993
Event: 6112 6917 0.38077911251649993
Event: 2485 3913 0.38077911251649993
Event: 6243 7270 0.38077911251649993
Event: 7600 9234 0.38077911251649993
Event: 2470 9995 0.38077911251649993
Event: 4945 8109 0.38077911251649993
Event: 6656 9528 0.38077911251649993
Event: 4462 9277 0.38077911251649993
Event: 807 3543 0.38077911251649993
Event: 2264 8744 0.38077911251649993
Event: 1488 2716 0.38077911251649993
Event: 2366 5464 0.38077911251649993
Event: 5308 7592 0.38077911251649993
Event: 5838 8538 0.38077911251649993
Event: 5347 7649 0.38077911251649993
Event: 166 6073 0.38077911251649993
Event: 4044 9288 0.38077911251649993
Event: 3569 4330 0.38077911251649993
Event: 820 7301 0.38077911251649993
Event: 451 3017 0.38077911251649993
Event: 1949 7017 0.38077911251649993
Event: 887 9570 0.38077911251649993
Event: 3965 5907 0.3807797799987881
Event: 3392 6776 0.38080122706542197
Event: 3141 9476 0.3808237666526622
Event: 1387 6539 0.3808253538504087
Event: 2779 5227 0.38083980035512455
Event: 3655 4809 0.38084768649373923
Event: 4908 7510 0.38085937322683866
Event: 594 7846 0.3808633149404757
Event: 6093 9555 0.38088699487140665
Event: 2561 3971 0.3809077598031869
Event: 10 820 0.38093830851882443
Event: 1320 4186 0.3809689861615368
Event: 8018 9659 0.38097681071078937
Event: 210 8781 0.3809916131524069
Event: 1683 9466 0.38100698447192255
Event: 2406 6826 0.38100759622842645
Event: 4686 8715 0.38101319238005404
Event: 5060 6404 0.38101972290801006
Event: 2082 2564 0.3810238400342831
Event: 2526 9100 0.38102664226726496
Event: 4740 8092 0.38104140260577285
Event: 7519 7879 0.38107098733312433
Event: 5041 6646 0.3810737532834827
Event: 589 1982 0.3810739532222082
Event: 2981 6450 0.38108088624742137
Event: 5423 5601 0.3811162430326024
Event: 487 3031 0.38112951452144167
Event: 2627 9338 0.3811739491599335
Event: 1191 4150 0.38118001128951806
Event: 1191 5518 0.3811898814236736
Event: 2534 6789 0.3811900706900426
Event: 1617 5771 0.38120393433132743
Event: 3814 8606 0.3812067306390669
Event: 4570 6690 0.38123216702153573
Event: 5108 7141 0.38124467852493893
Event: 1311 1925 0.38124741037120563
Event: 2709 5786 0.38125183877320246
Event: 3139 4808 0.3812589538075428
Event: 671 3026 0.38126343645200894
Event: 1193 5810 0.38126784429472793
Event: 3400 5334 0.3812859445659031
Event: 234 2639 0.38129473569914957
Event: 5184 8637 0.38129509268036793
Event: 3589 8215 0.3813237828524575
Event: 1005 8065 0.3813337148183985
Event: 866 9767 0.38137083833665514
Event: 7131 9359 0.3813831852757278
Event: 1219 9320 0.3813841440793689
Event: 765 4018 0.3813958131664691
Event: 887 9570 0.38141044486412073
Event: 338 5141 0.38141044486412073
Event: 4434 6982 0.38141044486412073
Event: 1418 8740 0.38141044486412073
Event: 3559 3835 0.38141044486412073
Event: 2781 9947 0.38141044486412073
Event: 3487 9900 0.38141044486412073
Event: 876 1943 0.38141044486412073
Event: 1028 6671 0.38141044486412073
Event: 1772 4156 0.38141044486412073
Event: 1682 8833 0.38141044486412073
Event: 1509 1981 0.38141044486412073
Event: 4231 4263 0.38141044486412073
Event: 3455 5196 0.38141044486412073
Event: 2557 5439 0.38141044486412073
Event: 3068 9851 0.38141044486412073
Event: 4027 9542 0.38141044486412073
Event: 1448 3404 0.38141044486412073
Event: 166 9636 0.38141044486412073
Event: 6656 9528 0.38141044486412073
Event: 451 3017 0.38141044486412073
Event: 99 6057 0.38141044486412073
Event: 4945 8109 0.38141044486412073
Event: 9107 9285 0.38141044486412073
Event: 4152 8183 0.38141044486412073
Event: 41 9332 0.38141044486412073
Event: 6112 6917 0.38141044486412073
Event: 6243 7270 0.38141044486412073
Event: 2470 9995 0.38141044486412073
Event: 2485 3913 0.38141044486412073
Event: 7600 9234 0.38141044486412073
Event: 1488 2716 0.38141044486412073
Event: 3569 4330 0.38141044486412073
Event: 2264 8744 0.38141044486412073
Event: 4462 9277 0.38141044486412073
Event: 807 3543 0.38141044486412073
Event: 4044 9288 0.38141044486412073
Event: 820 7301 0.38141044486412073
Event: 1949 7017 0.38141044486412073
Event: 2366 5464 0.38141044486412073
Event: 5838 8538 0.38141044486412073
